,PV production,Consumption,Net demand,Hydrogen_storage
2022-11-06 01:00:00,0.0,156.23,156.23,0.0
2022-11-06 02:00:00,0.0,149.56,149.56,0.0
2022-11-06 03:00:00,0.0,152.97,152.97,0.0
2022-11-06 04:00:00,0.0,160.25,160.25,0.0
2022-11-06 05:00:00,0.0,180.99,180.99,0.0
2022-11-06 06:00:00,0.0,255.22,255.22,0.0
2022-11-06 07:00:00,306.32,316.57,10.25,0.0
2022-11-06 08:00:00,666.4699999999999,292.45,-374.0199999999999,0.0
2022-11-06 09:00:00,384.37,366.58,-17.79000000000002,0.0
2022-11-06 10:00:00,710.64,459.91,-250.72999999999996,0.0
2022-11-06 11:00:00,1439.8999999999999,250.84,-1189.06,1365.0
2022-11-06 12:00:00,2283.96,266.02,-2017.94,0.0
2022-11-06 13:00:00,3383.4500000000003,157.27,-3226.1800000000003,1365.0
2022-11-06 14:00:00,2850.89,238.2,-2612.69,2730.0
2022-11-06 15:00:00,1978.8999999999999,105.98,-1872.9199999999998,630.0
2022-11-06 16:00:00,321.44,209.43,-112.00999999999999,630.0
2022-11-06 17:00:00,0.0,315.55,315.55,0.0
2022-11-06 18:00:00,0.0,400.52,400.52,0.0
2022-11-06 19:00:00,0.0,443.09,443.09,0.0
2022-11-06 20:00:00,0.0,415.0,415.0,0.0
2022-11-06 21:00:00,0.0,341.25,341.25,1365.0
2022-11-06 22:00:00,0.0,272.04,272.04,2730.0
2022-11-06 23:00:00,0.0,210.92,210.92,630.0
2022-11-07 00:00:00,0.0,175.46,175.46,1995.0
2022-11-07 01:00:00,0.0,155.9,155.9,1995.0
2022-11-07 02:00:00,0.0,148.49,148.49,3360.0
2022-11-07 03:00:00,0.0,148.68,148.68,4725.0
2022-11-07 04:00:00,0.0,157.12,157.12,6090.0
2022-11-07 05:00:00,0.0,176.4,176.4,7455.0
2022-11-07 06:00:00,0.0,238.37,238.37,7455.0
2022-11-07 07:00:00,142.24,351.3,209.06,8820.0
2022-11-07 08:00:00,494.83,379.39,-115.44,6720.0
2022-11-07 09:00:00,415.66,534.14,118.47999999999996,6720.0
2022-11-07 10:00:00,682.85,479.81,-203.04000000000002,6720.0
2022-11-07 11:00:00,1093.3999999999999,464.04,-629.3599999999999,8085.0
2022-11-07 12:00:00,1184.3999999999999,441.86,-742.5399999999998,8085.0
2022-11-07 13:00:00,1179.64,402.75,-776.8900000000001,5985.0
2022-11-07 14:00:00,673.4,404.81,-268.59,3885.0
2022-11-07 15:00:00,525.56,403.96,-121.59999999999997,1785.0
2022-11-07 16:00:00,99.25999999999999,509.1,409.84000000000003,3150.0
2022-11-07 17:00:00,0.0,345.43,345.43,1050.0
2022-11-07 18:00:00,0.0,406.55,406.55,0.0
2022-11-07 19:00:00,0.0,448.9,448.9,0.0
2022-11-07 20:00:00,0.0,424.48,424.48,0.0
2022-11-07 21:00:00,0.0,353.14,353.14,0.0
2022-11-07 22:00:00,0.0,273.1,273.1,0.0
2022-11-07 23:00:00,0.0,212.96,212.96,0.0
2022-11-08 00:00:00,0.0,180.6,180.6,1365.0
2022-11-08 01:00:00,0.0,159.24,159.24,0.0
2022-11-08 02:00:00,0.0,148.93,148.93,0.0
2022-11-08 03:00:00,0.0,152.37,152.37,1365.0
2022-11-08 04:00:00,0.0,159.17,159.17,0.0
2022-11-08 05:00:00,0.0,185.18,185.18,0.0
2022-11-08 06:00:00,0.0,254.5,254.5,1365.0
2022-11-08 07:00:00,554.26,255.61,-298.65,1365.0
2022-11-08 08:00:00,2256.7999999999997,120.21,-2136.5899999999997,1365.0
2022-11-08 09:00:00,3672.9700000000003,105.16,-3567.8100000000004,2730.0
2022-11-08 10:00:00,4282.18,282.45,-3999.7300000000005,2730.0
2022-11-08 11:00:00,4473.21,303.87,-4169.34,4095.0
2022-11-08 12:00:00,4492.53,297.0,-4195.53,1995.0
2022-11-08 13:00:00,3405.15,269.86,-3135.29,3360.0
2022-11-08 14:00:00,786.87,363.19,-423.68,4725.0
2022-11-08 15:00:00,399.07,415.08,16.00999999999999,6090.0
2022-11-08 16:00:00,0.0,517.21,517.21,7455.0
2022-11-08 17:00:00,0.0,637.66,637.66,8820.0
2022-11-08 18:00:00,0.0,652.74,652.74,8820.0
2022-11-08 19:00:00,0.0,455.31,455.31,6720.0
2022-11-08 20:00:00,0.0,424.78,424.78,8085.0
2022-11-08 21:00:00,0.0,347.12,347.12,9450.0
2022-11-08 22:00:00,0.0,277.67,277.67,10815.0
2022-11-08 23:00:00,0.0,210.85,210.85,12180.0
2022-11-09 00:00:00,0.0,176.16,176.16,10080.0
2022-11-09 01:00:00,0.0,159.26,159.26,11445.0
2022-11-09 02:00:00,0.0,150.75,150.75,11445.0
2022-11-09 03:00:00,0.0,154.33,154.33,9345.0
2022-11-09 04:00:00,0.0,161.9,161.9,9345.0
2022-11-09 05:00:00,0.0,182.85,182.85,7245.0
2022-11-09 06:00:00,0.0,248.39,248.39,5145.0
2022-11-09 07:00:00,104.79,310.91,206.12,5145.0
2022-11-09 08:00:00,2011.7999999999997,85.26,-1926.5399999999997,5145.0
2022-11-09 09:00:00,1141.5600000000002,272.03,-869.5300000000002,5145.0
2022-11-09 10:00:00,1906.73,98.88,-1807.85,5145.0
2022-11-09 11:00:00,996.03,462.1,-533.93,5145.0
2022-11-09 12:00:00,218.26,563.83,345.57000000000005,6510.0
2022-11-09 13:00:00,553.2800000000001,473.14,-80.1400000000001,7875.0
2022-11-09 14:00:00,84.63,284.69,200.06,7875.0
2022-11-09 15:00:00,521.7800000000001,181.46,-340.32000000000005,7875.0
2022-11-09 16:00:00,69.23,261.47,192.24,7875.0
2022-11-09 17:00:00,0.0,318.6,318.6,7875.0
2022-11-09 18:00:00,0.0,394.33,394.33,9240.0
2022-11-09 19:00:00,0.0,427.31,427.31,10605.0
2022-11-09 20:00:00,0.0,409.4,409.4,11970.0
2022-11-09 21:00:00,0.0,345.14,345.14,9870.0
2022-11-09 22:00:00,0.0,279.74,279.74,7770.0
2022-11-09 23:00:00,0.0,224.63,224.63,7770.0
2022-11-10 00:00:00,0.0,189.14,189.14,9135.0
2022-11-10 01:00:00,0.0,167.48,167.48,10500.0
2022-11-10 02:00:00,0.0,155.32,155.32,10500.0
2022-11-10 03:00:00,0.0,156.53,156.53,8400.0
2022-11-10 04:00:00,0.0,163.49,163.49,6300.0
2022-11-10 05:00:00,0.0,170.66,170.66,7665.0
2022-11-10 06:00:00,0.0,200.64,200.64,7665.0
2022-11-10 07:00:00,251.51,249.45,-2.0600000000000023,9030.0
2022-11-10 08:00:00,972.8599999999999,242.58,-730.2799999999999,9030.0
2022-11-10 09:00:00,976.71,328.53,-648.1800000000001,10395.0
2022-11-10 10:00:00,2522.17,212.48,-2309.69,10395.0
2022-11-10 11:00:00,2465.26,173.34,-2291.92,10395.0
2022-11-10 12:00:00,3053.0499999999997,90.35,-2962.7,11760.0
2022-11-10 13:00:00,3978.1699999999996,30.29,-3947.8799999999997,9660.0
2022-11-10 14:00:00,3090.08,48.44,-3041.64,9660.0
2022-11-10 15:00:00,2038.68,25.14,-2013.54,11025.0
2022-11-10 16:00:00,215.74,256.69,40.94999999999999,8925.0
2022-11-10 17:00:00,0.0,338.36,338.36,8925.0
2022-11-10 18:00:00,0.0,402.22,402.22,8925.0
2022-11-10 19:00:00,0.0,429.42,429.42,8925.0
2022-11-10 20:00:00,0.0,390.43,390.43,6825.0
2022-11-10 21:00:00,0.0,334.25,334.25,6825.0
2022-11-10 22:00:00,0.0,283.32,283.32,8190.0
2022-11-10 23:00:00,0.0,236.56,236.56,8190.0
2022-11-11 00:00:00,0.0,199.11,199.11,6090.0
2022-11-11 01:00:00,0.0,177.48,177.48,3990.0
2022-11-11 02:00:00,0.0,161.6,161.6,3990.0
2022-11-11 03:00:00,0.0,158.35,158.35,5355.0
2022-11-11 04:00:00,0.0,161.08,161.08,6720.0
2022-11-11 05:00:00,0.0,168.09,168.09,4620.0
2022-11-11 06:00:00,0.0,185.89,185.89,4620.0
2022-11-11 07:00:00,634.9,165.15,-469.75,4620.0
2022-11-11 08:00:00,2235.4500000000003,212.01,-2023.4400000000003,5985.0
2022-11-11 09:00:00,3299.7999999999997,245.72,-3054.08,7350.0
2022-11-11 10:00:00,4259.57,328.66,-3930.91,5250.0
2022-11-11 11:00:00,4945.78,317.6,-4628.179999999999,6615.0
2022-11-11 12:00:00,3726.1699999999996,244.13,-3482.0399999999995,7980.0
2022-11-11 13:00:00,157.92,514.29,356.37,5880.0
2022-11-11 14:00:00,603.82,290.85,-312.97,7245.0
2022-11-11 15:00:00,452.90000000000003,255.79,-197.11000000000004,5145.0
2022-11-11 16:00:00,39.9,295.42,255.52,3045.0
2022-11-11 17:00:00,0.0,360.2,360.2,3045.0
2022-11-11 18:00:00,0.0,428.08,428.08,4410.0
2022-11-11 19:00:00,0.0,443.22,443.22,4410.0
2022-11-11 20:00:00,0.0,418.92,418.92,2310.0
2022-11-11 21:00:00,0.0,343.35,343.35,3675.0
2022-11-11 22:00:00,0.0,273.57,273.57,1575.0
2022-11-11 23:00:00,0.0,213.42,213.42,2940.0
2022-11-12 00:00:00,0.0,181.05,181.05,4305.0
2022-11-12 01:00:00,0.0,162.56,162.56,4305.0
2022-11-12 02:00:00,0.0,152.46,152.46,4305.0
2022-11-12 03:00:00,0.0,157.79,157.79,4305.0
2022-11-12 04:00:00,0.0,163.41,163.41,5670.0
2022-11-12 05:00:00,0.0,188.23,188.23,7035.0
2022-11-12 06:00:00,0.0,255.71,255.71,4935.0
2022-11-12 07:00:00,514.29,263.24,-251.04999999999995,6300.0
2022-11-12 08:00:00,2196.25,49.3,-2146.95,6300.0
2022-11-12 09:00:00,3161.97,34.38,-3127.5899999999997,7665.0
2022-11-12 10:00:00,2026.57,93.49,-1933.08,7665.0
2022-11-12 11:00:00,4283.860000000001,50.36,-4233.500000000001,9030.0
2022-11-12 12:00:00,4486.93,126.03,-4360.900000000001,6930.0
2022-11-12 13:00:00,793.38,191.87,-601.51,6930.0
2022-11-12 14:00:00,764.54,156.74,-607.8,8295.0
2022-11-12 15:00:00,1562.12,33.63,-1528.4899999999998,9660.0
2022-11-12 16:00:00,17.64,272.75,255.11,9660.0
2022-11-12 17:00:00,0.0,344.6,344.6,11025.0
2022-11-12 18:00:00,0.0,435.77,435.77,12390.0
2022-11-12 19:00:00,0.0,464.22,464.22,12390.0
2022-11-12 20:00:00,0.0,434.0,434.0,12390.0
2022-11-12 21:00:00,0.0,356.12,356.12,12390.0
2022-11-12 22:00:00,0.0,277.9,277.9,12390.0
2022-11-12 23:00:00,0.0,210.06,210.06,12390.0
2022-11-13 00:00:00,0.0,176.69,176.69,13755.0
2022-11-13 01:00:00,0.0,159.3,159.3,15120.0
2022-11-13 02:00:00,0.0,151.29,151.29,15120.0
2022-11-13 03:00:00,0.0,155.09,155.09,15120.0
2022-11-13 04:00:00,0.0,162.29,162.29,15120.0
2022-11-13 05:00:00,0.0,184.17,184.17,16485.0
2022-11-13 06:00:00,0.0,257.27,257.27,17850.0
2022-11-13 07:00:00,461.23,267.23,-194.0,15750.0
2022-11-13 08:00:00,2125.76,77.46,-2048.3,17115.0
2022-11-13 09:00:00,1327.55,155.33,-1172.22,15015.0
2022-11-13 10:00:00,4235.42,286.13,-3949.29,16380.0
2022-11-13 11:00:00,4519.2,308.75,-4210.45,14280.0
2022-11-13 12:00:00,4798.360000000001,296.06,-4502.3,14280.0
2022-11-13 13:00:00,2392.53,271.59,-2120.94,14280.0
2022-11-13 14:00:00,2027.8999999999999,240.48,-1787.4199999999998,14280.0
2022-11-13 15:00:00,888.65,353.47,-535.18,14280.0
2022-11-13 16:00:00,0.0,526.89,526.89,14280.0
2022-11-13 17:00:00,0.0,488.81,488.81,14280.0
2022-11-13 18:00:00,0.0,412.22,412.22,15645.0
2022-11-13 19:00:00,0.0,446.18,446.18,17010.0
2022-11-13 20:00:00,0.0,418.67,418.67,14910.0
2022-11-13 21:00:00,0.0,347.0,347.0,14910.0
2022-11-13 22:00:00,0.0,276.41,276.41,12810.0
2022-11-13 23:00:00,0.0,214.5,214.5,14175.0
2022-11-14 00:00:00,0.0,179.02,179.02,15540.0
2022-11-14 01:00:00,0.0,158.79,158.79,16905.0
2022-11-14 02:00:00,0.0,151.53,151.53,16905.0
2022-11-14 03:00:00,0.0,151.73,151.73,16905.0
2022-11-14 04:00:00,0.0,160.37,160.37,14805.0
2022-11-14 05:00:00,0.0,180.4,180.4,16170.0
2022-11-14 06:00:00,0.0,242.13,242.13,14070.0
2022-11-14 07:00:00,17.709999999999997,309.24,291.53000000000003,14070.0
2022-11-14 08:00:00,235.97,410.56,174.59,15435.0
2022-11-14 09:00:00,303.59,512.65,209.06,13335.0
2022-11-14 10:00:00,700.2800000000001,457.67,-242.61000000000007,13335.0
2022-11-14 11:00:00,425.32,516.62,91.30000000000001,14700.0
2022-11-14 12:00:00,3775.2400000000002,84.1,-3691.1400000000003,16065.0
2022-11-14 13:00:00,3521.49,19.75,-3501.74,13965.0
2022-11-14 14:00:00,85.75,258.85,173.10000000000002,11865.0
2022-11-14 15:00:00,1987.8600000000001,28.83,-1959.0300000000002,13230.0
2022-11-14 16:00:00,0.0,271.7,271.7,13230.0
2022-11-14 17:00:00,0.0,334.27,334.27,14595.0
2022-11-14 18:00:00,0.0,420.94,420.94,12495.0
2022-11-14 19:00:00,0.0,455.74,455.74,10395.0
2022-11-14 20:00:00,0.0,430.46,430.46,8295.0
2022-11-14 21:00:00,0.0,360.58,360.58,8295.0
2022-11-14 22:00:00,0.0,280.88,280.88,9660.0
2022-11-14 23:00:00,0.0,219.68,219.68,11025.0
2022-11-15 00:00:00,0.0,184.59,184.59,11025.0
2022-11-15 01:00:00,0.0,163.59,163.59,11025.0
2022-11-15 02:00:00,0.0,152.93,152.93,11025.0
2022-11-15 03:00:00,0.0,156.43,156.43,12390.0
2022-11-15 04:00:00,0.0,162.83,162.83,10290.0
2022-11-15 05:00:00,0.0,188.58,188.58,10290.0
2022-11-15 06:00:00,0.0,258.88,258.88,11655.0
2022-11-15 07:00:00,15.120000000000001,326.54,311.42,11655.0
2022-11-15 08:00:00,1140.23,152.8,-987.4300000000001,13020.0
2022-11-15 09:00:00,288.19,286.39,-1.8000000000000114,13020.0
2022-11-15 10:00:00,903.5600000000001,196.81,-706.75,13020.0
2022-11-15 11:00:00,191.45000000000002,330.54,139.09,13020.0
2022-11-15 12:00:00,811.23,229.06,-582.1700000000001,14385.0
2022-11-15 13:00:00,4028.9900000000002,31.29,-3997.7000000000003,14385.0
2022-11-15 14:00:00,397.46000000000004,213.89,-183.57000000000005,14385.0
2022-11-15 15:00:00,1728.23,24.66,-1703.57,12285.0
2022-11-15 16:00:00,0.0,268.11,268.11,12285.0
2022-11-15 17:00:00,0.0,333.46,333.46,13650.0
2022-11-15 18:00:00,0.0,418.62,418.62,11550.0
2022-11-15 19:00:00,0.0,461.79,461.79,12915.0
2022-11-15 20:00:00,0.0,429.69,429.69,10815.0
2022-11-15 21:00:00,0.0,351.63,351.63,10815.0
2022-11-15 22:00:00,0.0,282.08,282.08,12180.0
2022-11-15 23:00:00,0.0,215.48,215.48,13545.0
2022-11-16 00:00:00,0.0,181.8,181.8,13545.0
2022-11-16 01:00:00,0.0,163.67,163.67,13545.0
2022-11-16 02:00:00,0.0,153.98,153.98,11445.0
2022-11-16 03:00:00,0.0,158.06,158.06,11445.0
2022-11-16 04:00:00,0.0,166.29,166.29,11445.0
2022-11-16 05:00:00,0.0,187.54,187.54,12810.0
2022-11-16 06:00:00,0.0,253.63,253.63,10710.0
2022-11-16 07:00:00,201.53,300.19,98.66,10710.0
2022-11-16 08:00:00,518.56,305.58,-212.97999999999996,8610.0
2022-11-16 09:00:00,1064.42,223.28,-841.1400000000001,8610.0
2022-11-16 10:00:00,1635.97,353.02,-1282.95,9975.0
2022-11-16 11:00:00,2329.04,312.95,-2016.09,7875.0
2022-11-16 12:00:00,3110.52,301.18,-2809.34,9240.0
2022-11-16 13:00:00,493.08,407.45,-85.63,9240.0
2022-11-16 14:00:00,107.17,503.2,396.03,10605.0
2022-11-16 15:00:00,250.46,243.56,-6.900000000000006,10605.0
2022-11-16 16:00:00,0.0,282.07,282.07,10605.0
2022-11-16 17:00:00,0.0,333.77,333.77,8505.0
2022-11-16 18:00:00,0.0,407.13,407.13,6405.0
2022-11-16 19:00:00,0.0,433.22,433.22,7770.0
2022-11-16 20:00:00,0.0,413.71,413.71,7770.0
2022-11-16 21:00:00,0.0,350.32,350.32,5670.0
2022-11-16 22:00:00,0.0,285.96,285.96,3570.0
2022-11-16 23:00:00,0.0,230.99,230.99,1470.0
2022-11-17 00:00:00,0.0,195.47,195.47,2835.0
2022-11-17 01:00:00,0.0,172.29,172.29,735.0
2022-11-17 02:00:00,0.0,159.42,159.42,735.0
2022-11-17 03:00:00,0.0,160.45,160.45,0.0
2022-11-17 04:00:00,0.0,167.57,167.57,1365.0
2022-11-17 05:00:00,0.0,174.62,174.62,0.0
2022-11-17 06:00:00,0.0,204.55,204.55,1365.0
2022-11-17 07:00:00,267.89000000000004,247.3,-20.590000000000032,0.0
2022-11-17 08:00:00,583.24,280.71,-302.53000000000003,1365.0
2022-11-17 09:00:00,446.25,300.38,-145.87,1365.0
2022-11-17 10:00:00,862.3299999999999,240.51,-621.8199999999999,1365.0
2022-11-17 11:00:00,432.39000000000004,329.24,-103.15000000000003,0.0
2022-11-17 12:00:00,754.6700000000001,470.25,-284.4200000000001,0.0
2022-11-17 13:00:00,441.56,371.74,-69.82,0.0
2022-11-17 14:00:00,71.12,371.71,300.59,1365.0
2022-11-17 15:00:00,203.76999999999998,265.79,62.02000000000004,1365.0
2022-11-17 16:00:00,0.0,301.27,301.27,0.0
2022-11-17 17:00:00,0.0,355.62,355.62,0.0
2022-11-17 18:00:00,0.0,415.86,415.86,0.0
2022-11-17 19:00:00,0.0,434.32,434.32,0.0
2022-11-17 20:00:00,0.0,396.38,396.38,0.0
2022-11-17 21:00:00,0.0,339.35,339.35,0.0
2022-11-17 22:00:00,0.0,289.06,289.06,0.0
2022-11-17 23:00:00,0.0,241.61,241.61,0.0
2022-11-18 00:00:00,0.0,205.11,205.11,0.0
2022-11-18 01:00:00,0.0,182.38,182.38,0.0
2022-11-18 02:00:00,0.0,165.93,165.93,0.0
2022-11-18 03:00:00,0.0,162.08,162.08,1365.0
2022-11-18 04:00:00,0.0,166.24,166.24,0.0
2022-11-18 05:00:00,0.0,172.27,172.27,0.0
2022-11-18 06:00:00,0.0,189.77,189.77,0.0
2022-11-18 07:00:00,209.44,217.57,8.129999999999995,0.0
2022-11-18 08:00:00,982.9399999999999,432.2,-550.74,1365.0
2022-11-18 09:00:00,1291.01,458.21,-832.8,2730.0
2022-11-18 10:00:00,3115.98,159.35,-2956.63,4095.0
2022-11-18 11:00:00,4378.57,246.87,-4131.7,5460.0
2022-11-18 12:00:00,1905.0499999999997,292.19,-1612.8599999999997,6825.0
2022-11-18 13:00:00,738.01,447.21,-290.8,4725.0
2022-11-18 14:00:00,2607.15,21.98,-2585.17,4725.0
2022-11-18 15:00:00,1725.64,57.72,-1667.92,6090.0
2022-11-18 16:00:00,0.0,311.69,311.69,3990.0
2022-11-18 17:00:00,0.0,372.92,372.92,3990.0
2022-11-18 18:00:00,0.0,439.95,439.95,1890.0
2022-11-18 19:00:00,0.0,451.27,451.27,3255.0
2022-11-18 20:00:00,0.0,424.47,424.47,1155.0
2022-11-18 21:00:00,0.0,349.06,349.06,0.0
2022-11-18 22:00:00,0.0,279.77,279.77,1365.0
2022-11-18 23:00:00,0.0,218.56,218.56,0.0
2022-11-19 00:00:00,0.0,184.3,184.3,0.0
2022-11-19 01:00:00,0.0,164.45,164.45,0.0
2022-11-19 02:00:00,0.0,153.98,153.98,0.0
2022-11-19 03:00:00,0.0,158.65,158.65,1365.0
2022-11-19 04:00:00,0.0,164.81,164.81,1365.0
2022-11-19 05:00:00,0.0,188.74,188.74,1365.0
2022-11-19 06:00:00,0.0,255.46,255.46,2730.0
2022-11-19 07:00:00,15.400000000000002,331.87,316.47,630.0
2022-11-19 08:00:00,2103.36,309.73,-1793.63,630.0
2022-11-19 09:00:00,3423.0,331.62,-3091.38,630.0
2022-11-19 10:00:00,3676.75,330.41,-3346.34,1995.0
2022-11-19 11:00:00,4677.68,334.42,-4343.26,1995.0
2022-11-19 12:00:00,4601.8,316.08,-4285.72,0.0
2022-11-19 13:00:00,4107.88,290.79,-3817.09,1365.0
2022-11-19 14:00:00,3021.69,260.91,-2760.78,2730.0
2022-11-19 15:00:00,1786.33,260.44,-1525.8899999999999,2730.0
2022-11-19 16:00:00,0.0,562.35,562.35,630.0
2022-11-19 17:00:00,0.0,631.2,631.2,1995.0
2022-11-19 18:00:00,0.0,439.1,439.1,1995.0
2022-11-19 19:00:00,0.0,462.83,462.83,0.0
2022-11-19 20:00:00,0.0,434.38,434.38,1365.0
2022-11-19 21:00:00,0.0,357.29,357.29,0.0
2022-11-19 22:00:00,0.0,279.68,279.68,0.0
2022-11-19 23:00:00,0.0,211.93,211.93,0.0
2022-11-20 00:00:00,0.0,179.33,179.33,0.0
2022-11-20 01:00:00,0.0,161.99,161.99,1365.0
2022-11-20 02:00:00,0.0,153.42,153.42,0.0
2022-11-20 03:00:00,0.0,157.42,157.42,1365.0
2022-11-20 04:00:00,0.0,165.03,165.03,0.0
2022-11-20 05:00:00,0.0,186.87,186.87,0.0
2022-11-20 06:00:00,0.0,259.12,259.12,0.0
2022-11-20 07:00:00,0.0,327.53,327.53,0.0
2022-11-20 08:00:00,2012.2900000000002,343.11,-1669.1800000000003,0.0
2022-11-20 09:00:00,3304.28,294.93,-3009.3500000000004,0.0
2022-11-20 10:00:00,4220.72,291.41,-3929.3100000000004,1365.0
2022-11-20 11:00:00,4634.63,314.7,-4319.93,0.0
2022-11-20 12:00:00,4406.92,301.36,-4105.56,1365.0
2022-11-20 13:00:00,4192.16,277.44,-3914.72,2730.0
2022-11-20 14:00:00,3189.69,246.26,-2943.4300000000003,4095.0
2022-11-20 15:00:00,1642.3400000000001,255.14,-1387.2000000000003,4095.0
2022-11-20 16:00:00,0.0,543.95,543.95,1995.0
2022-11-20 17:00:00,0.0,682.79,682.79,3360.0
2022-11-20 18:00:00,0.0,846.34,846.34,3360.0
2022-11-20 19:00:00,0.0,577.7,577.7,4725.0
2022-11-20 20:00:00,0.0,423.11,423.11,6090.0
2022-11-20 21:00:00,0.0,351.14,351.14,6090.0
2022-11-20 22:00:00,0.0,280.0,280.0,7455.0
2022-11-20 23:00:00,0.0,217.57,217.57,5355.0
2022-11-21 00:00:00,0.0,184.48,184.48,5355.0
2022-11-21 01:00:00,0.0,163.18,163.18,3255.0
2022-11-21 02:00:00,0.0,155.29,155.29,3255.0
2022-11-21 03:00:00,0.0,156.29,156.29,3255.0
2022-11-21 04:00:00,0.0,165.52,165.52,4620.0
2022-11-21 05:00:00,0.0,185.97,185.97,5985.0
2022-11-21 06:00:00,0.0,247.04,247.04,5985.0
2022-11-21 07:00:00,0.0,311.48,311.48,5985.0
2022-11-21 08:00:00,1931.93,364.2,-1567.73,5985.0
2022-11-21 09:00:00,3263.6800000000003,310.03,-2953.6500000000005,3885.0
2022-11-21 10:00:00,4150.93,303.42,-3847.51,3885.0
2022-11-21 11:00:00,4655.139999999999,325.21,-4329.929999999999,5250.0
2022-11-21 12:00:00,4513.110000000001,320.73,-4192.380000000001,3150.0
2022-11-21 13:00:00,4093.39,299.86,-3793.5299999999997,1050.0
2022-11-21 14:00:00,3104.99,265.14,-2839.85,2415.0
2022-11-21 15:00:00,1757.9099999999999,260.57,-1497.34,315.0
2022-11-21 16:00:00,0.0,565.07,565.07,1680.0
2022-11-21 17:00:00,0.0,700.71,700.71,0.0
2022-11-21 18:00:00,0.0,705.96,705.96,1365.0
2022-11-21 19:00:00,0.0,464.68,464.68,0.0
2022-11-21 20:00:00,0.0,438.4,438.4,1365.0
2022-11-21 21:00:00,0.0,368.11,368.11,2730.0
2022-11-21 22:00:00,0.0,289.72,289.72,2730.0
2022-11-21 23:00:00,0.0,226.01,226.01,4095.0
2022-11-22 00:00:00,0.0,188.72,188.72,4095.0
2022-11-22 01:00:00,0.0,165.73,165.73,5460.0
2022-11-22 02:00:00,0.0,155.55,155.55,6825.0
2022-11-22 03:00:00,0.0,158.63,158.63,8190.0
2022-11-22 04:00:00,0.0,167.07,167.07,9555.0
2022-11-22 05:00:00,0.0,192.73,192.73,10920.0
2022-11-22 06:00:00,0.0,262.1,262.1,8820.0
2022-11-22 07:00:00,0.0,328.57,328.57,8820.0
2022-11-22 08:00:00,1343.02,424.68,-918.3399999999999,10185.0
2022-11-22 09:00:00,2833.46,292.19,-2541.27,10185.0
2022-11-22 10:00:00,3840.5499999999997,293.18,-3547.37,8085.0
2022-11-22 11:00:00,3994.34,315.53,-3678.8100000000004,5985.0
2022-11-22 12:00:00,4098.29,307.02,-3791.27,3885.0
2022-11-22 13:00:00,3726.2400000000002,283.19,-3443.05,1785.0
2022-11-22 14:00:00,2215.64,250.71,-1964.9299999999998,3150.0
2022-11-22 15:00:00,1598.5900000000001,268.4,-1330.19,3150.0
2022-11-22 16:00:00,0.0,556.66,556.66,4515.0
2022-11-22 17:00:00,0.0,694.46,694.46,5880.0
2022-11-22 18:00:00,0.0,677.94,677.94,5880.0
2022-11-22 19:00:00,0.0,465.8,465.8,3780.0
2022-11-22 20:00:00,0.0,435.57,435.57,1680.0
2022-11-22 21:00:00,0.0,358.05,358.05,3045.0
2022-11-22 22:00:00,0.0,290.0,290.0,4410.0
2022-11-22 23:00:00,0.0,221.7,221.7,5775.0
2022-11-23 00:00:00,0.0,183.45,183.45,7140.0
2022-11-23 01:00:00,0.0,165.61,165.61,7140.0
2022-11-23 02:00:00,0.0,155.74,155.74,5040.0
2022-11-23 03:00:00,0.0,159.98,159.98,6405.0
2022-11-23 04:00:00,0.0,168.44,168.44,6405.0
2022-11-23 05:00:00,0.0,189.65,189.65,4305.0
2022-11-23 06:00:00,0.0,252.25,252.25,4305.0
2022-11-23 07:00:00,0.0,322.75,322.75,2205.0
2022-11-23 08:00:00,654.85,304.72,-350.13,3570.0
2022-11-23 09:00:00,1585.78,90.39,-1495.3899999999999,1470.0
2022-11-23 10:00:00,1202.74,344.96,-857.78,1470.0
2022-11-23 11:00:00,4471.88,317.91,-4153.97,2835.0
2022-11-23 12:00:00,1242.78,438.52,-804.26,735.0
2022-11-23 13:00:00,859.04,465.14,-393.9,2100.0
2022-11-23 14:00:00,215.95000000000002,515.13,299.17999999999995,3465.0
2022-11-23 15:00:00,213.64,499.97,286.33000000000004,4830.0
2022-11-23 16:00:00,0.0,434.48,434.48,4830.0
2022-11-23 17:00:00,0.0,348.15,348.15,6195.0
2022-11-23 18:00:00,0.0,418.87,418.87,6195.0
2022-11-23 19:00:00,0.0,437.41,437.41,6195.0
2022-11-23 20:00:00,0.0,415.2,415.2,6195.0
2022-11-23 21:00:00,0.0,352.66,352.66,4095.0
2022-11-23 22:00:00,0.0,290.47,290.47,1995.0
2022-11-23 23:00:00,0.0,236.22,236.22,0.0
2022-11-24 00:00:00,0.0,199.78,199.78,1365.0
2022-11-24 01:00:00,0.0,175.99,175.99,0.0
2022-11-24 02:00:00,0.0,162.69,162.69,0.0
2022-11-24 03:00:00,0.0,164.02,164.02,0.0
2022-11-24 04:00:00,0.0,171.31,171.31,0.0
2022-11-24 05:00:00,0.0,179.71,179.71,0.0
2022-11-24 06:00:00,0.0,209.66,209.66,1365.0
2022-11-24 07:00:00,0.0,286.43,286.43,1365.0
2022-11-24 08:00:00,257.95,491.77,233.82,1365.0
2022-11-24 09:00:00,1122.17,228.52,-893.6500000000001,0.0
