,Energy Sold,PV production,Consumption,Net demand,Reward,Excess Energy,Hydrogen storage,Energy Bought
2510,0,9.320306288155324,0.7141076493333682,-8.606198638821956,-25.119947591749856,25.119947591749856,22.054999999999946,0.0
2511,0,6.0014091781711665,0.9923129832917018,-5.009096194879465,-23.340220709802175,23.340220709802175,22.769999999999946,0.0
2512,0,5.183522055906564,1.2958174665118996,-3.887704589394664,-19.343440216532738,19.343440216532738,23.484999999999946,0.0
2513,0,2.244539465870492,1.5282636162718537,-0.7162758495986383,-18.097449543771848,18.097449543771848,24.199999999999946,0.0
2514,0,0.5326694498798833,1.6152112331369652,1.0825417832570818,0.0,0.0,24.914999999999946,0.0
2515,0,0.001127342779311753,1.5278853984934448,1.5267580557141331,0.0,0.0,25.629999999999946,0.0
2516,0,0.0,1.2933237787868288,1.2933237787868288,0.0,0.0,26.344999999999946,0.0
2517,0,0.0,0.9796474463863053,0.9796474463863053,0.0,0.0,27.059999999999945,0.0
2518,0,0.0,0.6640144112226817,0.6640144112226817,0.0,0.0,27.774999999999945,0.0
2519,0,0.0,0.40274509846096074,0.40274509846096074,0.0,0.0,26.674999999999944,0.0
2520,0,0.0,5.685085539708967e-05,5.685085539708967e-05,0.0,0.0,25.574999999999942,0.0
2521,0,0.0,0.00047596406187556923,0.00047596406187556923,0.0,0.0,26.289999999999942,0.0
2522,0,0.0,0.003103618638813446,0.003103618638813446,0.0,0.0,27.004999999999942,0.0
2523,0,0.0,0.01576216963926811,0.01576216963926811,0.0,0.0,27.719999999999942,0.0
2524,0,0.0,0.06234847651987051,0.06234847651987051,0.0,0.0,28.434999999999942,0.520617268614664
2525,0,0.0,0.19209938150035222,0.19209938150035222,0.0,0.0,29.14999999999994,1.1623484765198706
2526,0,0.3934426251547747,0.46109328889043755,0.06765066373566286,0.0,0.0,29.86499999999994,1.2920993815003523
2527,0,2.2439758032825647,0.8625951939920772,-1.3813806092904874,0.0,0.0,28.76499999999994,0.0
2528,0,4.856028949608613,1.2593164793969356,-3.5967124702116777,0.0,0.0,27.66499999999994,0.0
